os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
175.969,5.6828,38.3166,0,99,74,76,2483,1000,5.57221,271,8.4152,0.000102997,0,4462,17389335844
193.491,5.16821,38.3166,0,99,74,76,2483,1000,5.57221,271,8.4152,0.000102997,0,4462,17493415189
171.792,5.821,38.9578,0,98,74,76,2477,1000,5.57957,271,8.4213,0.000102997,0,4446,17597504812
192.08,5.20617,38.9578,0,98,74,76,2477,1000,5.57957,271,8.4213,0.000102997,0,4446,17701591850
244.949,4.08248,38.9578,0,98,74,76,2477,1000,5.57957,271,8.4213,0.000102997,0,4446,17806176201
181.884,5.49801,38.9578,0,98,74,76,2477,1000,5.57957,271,8.4213,0.000102997,0,4446,17910262078
179.404,5.57401,37.8141,0,98,74,76,2481,1000,5.58031,271,8.42443,0.000102997,0,4441,18014343756
190.062,5.26144,37.8141,0,98,74,76,2481,1000,5.58031,271,8.42443,0.000102997,0,4441,18118431566
177.897,5.62123,37.8141,0,98,74,76,2481,1000,5.58031,271,8.42443,0.000102997,0,4441,18222517042
231.064,4.32781,37.8141,0,98,74,76,2481,1000,5.58031,271,8.42443,0.000102997,0,4441,18326598079
175.994,5.68202,37.8141,0,98,74,76,2481,1000,5.58031,271,8.42443,0.000102997,0,4441,18430682663
202.298,4.94321,36.625,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4454,18534760865
175.18,5.70841,36.625,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4454,18638847523
163.681,6.10945,36.625,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4454,18742931105
239.576,4.17404,36.625,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4454,18847030076
194.085,5.15237,36.625,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4454,18951115351
190.51,5.24907,33.0818,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4461,19055245180
176.498,5.66579,33.0818,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4461,19159335544
183.879,5.43836,33.0818,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4461,19263418485
221.079,4.52326,33.0818,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4461,19367971548
211.587,4.72619,33.0818,0,98,74,76,2471,1000,5.57221,271,8.41378,0.000102997,0,4461,19472051944
193.688,5.16295,33.5427,0,98,74,76,2477,1000,5.57221,271,8.41151,0.000102997,0,4466,19576132680
216.821,4.61211,33.5427,0,98,74,76,2477,1000,5.57221,271,8.41151,0.000102997,0,4466,19680231120
191.638,5.21818,33.5427,0,98,74,76,2477,1000,5.57221,271,8.41151,0.000102997,0,4466,19784312849
166.265,6.01449,33.5427,0,98,74,76,2477,1000,5.57221,271,8.41151,0.000102997,0,4466,19888401390
185.627,5.38714,33.5427,0,98,74,76,2477,1000,5.57221,271,8.41151,0.000102997,0,4466,19992482778
187.17,5.34275,33.4994,0,98,74,76,2477,1000,5.57221,271,8.40897,0.000102997,0,4466,20096573273
196.009,5.1018,33.4994,0,98,74,76,2477,1000,5.57221,271,8.40897,0.000102997,0,4466,20200663898
175.575,5.69557,33.4994,0,98,74,76,2477,1000,5.57221,271,8.40897,0.000102997,0,4466,20304737131
201.308,4.9675,33.4994,0,98,74,76,2477,1000,5.57221,271,8.40897,0.000102997,0,4466,20408826113
220.448,4.53621,33.4994,0,98,74,76,2477,1000,5.57221,271,8.40897,0.000102997,0,4466,20512913021
168.886,5.92117,32.1564,0,98,74,76,2478,1000,5.57221,271,8.37881,0.000102997,0,4466,20616999018
188.935,5.29281,32.1564,0,98,74,76,2478,1000,5.57221,271,8.37881,0.000102997,0,4466,20721407910
187.92,5.32141,32.1564,0,98,74,76,2478,1000,5.57221,271,8.37881,0.000102997,0,4466,20825498385
171.024,5.84714,32.1564,0,98,74,76,2478,1000,5.57221,271,8.37881,0.000102997,0,4466,20929593238
182.675,5.47421,33.5,0,98,74,76,2477,1000,5.57268,271,8.37917,0.000102997,0,4481,21033871335
178.087,5.61524,33.5,0,98,74,76,2477,1000,5.57268,271,8.37917,0.000102997,0,4481,21137949367
175.72,5.69087,33.5,0,98,74,76,2477,1000,5.57268,271,8.37917,0.000102997,0,4481,21242059679
228.826,4.37012,33.5,0,98,74,76,2477,1000,5.57268,271,8.37917,0.000102997,0,4481,21346146767
183.3,5.45554,33.5,0,98,74,76,2477,1000,5.57268,271,8.37917,0.000102997,0,4481,21450225881
189.648,5.27292,34.122,0,98,74,76,2472,1000,5.57221,271,8.37375,0.000102997,0,4466,21554288975
189.396,5.27995,34.122,0,98,74,76,2472,1000,5.57221,271,8.37375,0.000102997,0,4466,21658377536
180.131,5.55151,34.122,0,98,74,76,2472,1000,5.57221,271,8.37375,0.000102997,0,4466,21762465967
182.199,5.48849,34.122,0,98,74,76,2472,1000,5.57221,271,8.37375,0.000102997,0,4466,21866520324
