os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
172.617,5.79317,34.625,0,98,77,76,2510,1000,4.95859,271,6.0159,0.000106812,0,4441,18139938889
159.985,6.2506,34.625,0,98,77,76,2510,1000,4.95859,271,6.0159,0.000106812,0,4441,18244078737
168.172,5.94628,34.625,0,98,77,76,2510,1000,4.95859,271,6.0159,0.000106812,0,4441,18348199138
173.916,5.74991,34.625,0,98,77,76,2510,1000,4.95859,271,6.0159,0.000106812,0,4441,18452281858
165.996,6.02423,37.1715,0,98,77,76,2505,1000,4.95469,271,6.03528,0.000106812,0,4442,18556369789
162.103,6.16894,37.1715,0,98,77,76,2505,1000,4.95469,271,6.03528,0.000106812,0,4442,18660464902
183.099,5.46152,37.1715,0,98,77,76,2505,1000,4.95469,271,6.03528,0.000106812,0,4442,18764549316
164.189,6.09053,37.1715,0,98,77,76,2505,1000,4.95469,271,6.03528,0.000106812,0,4442,18868630213
221.054,4.52379,37.1715,0,98,77,76,2505,1000,4.95469,271,6.03528,0.000106812,0,4442,18972708735
175.699,5.69156,35.7591,0,99,77,77,2509,1000,4.95469,271,6.02563,0.000106812,0,4438,19077631120
184.215,5.42844,35.7591,0,99,77,77,2509,1000,4.95469,271,6.02563,0.000106812,0,4438,19181708080
110.001,9.0908,35.7591,0,99,77,77,2509,1000,4.95469,271,6.02563,0.000106812,0,4438,19285790770
165.471,6.04337,35.7591,0,99,77,77,2509,1000,4.95469,271,6.02563,0.000106812,0,4438,19389880393
168.102,5.94875,35.7591,0,99,77,77,2509,1000,4.95469,271,6.02563,0.000106812,0,4438,19494424148
197.968,5.05133,38.2022,0,98,77,76,2505,1000,4.95543,271,6.06216,0.000106812,0,4440,19598504705
199.411,5.01477,38.2022,0,98,77,76,2505,1000,4.95543,271,6.06216,0.000106812,0,4440,19702586293
211.135,4.7363,38.2022,0,98,77,76,2505,1000,4.95543,271,6.06216,0.000106812,0,4440,19806671688
210.163,4.75822,38.2022,0,98,77,76,2505,1000,4.95543,271,6.06216,0.000106812,0,4440,19910758717
178.959,5.58788,38.2022,0,98,77,76,2505,1000,4.95543,271,6.06216,0.000106812,0,4440,20015186735
181.155,5.52012,35.804,0,98,77,76,2497,1000,4.95469,271,6.06589,0.000106812,0,4442,20119275867
176.698,5.65937,35.804,0,98,77,76,2497,1000,4.95469,271,6.06589,0.000106812,0,4442,20223364879
160.536,6.22912,35.804,0,98,77,76,2497,1000,4.95469,271,6.06589,0.000106812,0,4442,20327450375
185.091,5.40274,35.804,0,98,77,76,2497,1000,4.95469,271,6.06589,0.000106812,0,4442,20431540800
154.089,6.48978,35.804,0,98,77,76,2497,1000,4.95469,271,6.06589,0.000106812,0,4442,20535602301
226.649,4.41211,35.8561,0,99,77,76,2493,1000,4.95469,271,6.03374,0.000106812,0,4445,20639692856
197.69,5.05842,35.8561,0,99,77,76,2493,1000,4.95469,271,6.03374,0.000106812,0,4445,20743749968
